id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
1821,Lucia Perez Gomez,lucia.perez.gomez1@example.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1822,Karla Vasquez Cruz,karla.vasquez.cruz2@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1823,Carmen Chavez Rojas,carmen.chavez.rojas3@seguro.sv,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1824,Maria Morales Lopez,maria.morales.lopez4@example.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
1825,Fernanda Mendoza Morales,fernanda.mendoza.morales5@mail.com,,2030-09-01,Sonsonate,pyme,genero_vacio
1827,Valeria Chavez Perez,valeria.chavez.perez0@example.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1828,Carmen Martinez Ramirez,carmen.martinez.ramirez1@seguro.sv,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1829,Lucia Ortiz Martinez,lucia.ortiz.martinez2@correo.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
1830,Luis Hernandez Ortiz,luis.hernandez.ortiz3@gmail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
1831,Juan Rojas Flores,juan.rojas.flores4@example.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
1833,Maria Chavez Chavez,maria.chavez.chavez6@correo.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1834,Ana Ramirez Ortiz,ana.ramirez.ortiz0@correo.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1835,Juan Garcia Torres,juan.garcia.torres1@correo.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
1836,Lucia Torres Cruz,lucia.torres.cruz2@gmail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
1837,Diego Castillo Lopez,diego.castillo.lopez3@mail.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
1838,Daniela Castillo Mendoza,daniela.castillo.mendoza4@example.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
1839,Valeria Flores Rojas,valeria.flores.rojas5@correo.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
1840,Karla Ramirez Chavez,karla.ramirez.chavez6@mail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1841,Luis Ortiz Chavez,luis.ortiz.chavez0@example.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1842,Andres Santos Mendoza,andres.santos.mendoza1@gmail.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1843,Luis Aguilar Hernandez,luis.aguilar.hernandez2@correo.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1844,Karla Ortiz Morales,karla.ortiz.morales3@example.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
1845,Paula Gomez Mendoza,paula.gomez.mendoza4@mail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1846,Lucia Gomez Santos,lucia.gomez.santos5@gmail.com,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
1847,Carmen Perez Hernandez,carmen.perez.hernandez6@mail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1848,Maria Mendoza Morales,maria.mendoza.morales0@mail.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
1849,Ricardo Morales Hernandez,ricardo.morales.hernandez1@example.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1850,Juan Cruz Ortiz,juan.cruz.ortiz2@correo.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
1851,Ricardo Flores Rojas,ricardo.flores.rojas3@gmail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1852,Andres Santos Reyes,andres.santos.reyes4@mail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
1853,Carmen Lopez Vasquez,carmen.lopez.vasquez5@gmail.com,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
1854,Juan Rojas Rojas,juan.rojas.rojas6@example.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1855,Carlos Garcia Garcia,carlos.garcia.garcia0@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1856,Jose Morales Torres,jose.morales.torres1@gmail.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
1858,Jorge Santos Torres,jorge.santos.torres3@gmail.com,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
1859,Andres Ortiz Ortiz,andres.ortiz.ortiz4@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1860,Maria Vasquez Lopez,maria.vasquez.lopez5@seguro.sv,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1861,Paula Morales Lopez,paula.morales.lopez6@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1862,Paula Mendoza Santos,paula.mendoza.santos0@correo.com,,,San Miguel,No especificado,genero_vacio;fechaNacimiento_vacio
1863,Ana Santos Vasquez,ana.santos.vasquez1@seguro.sv,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1864,Paula Aguilar Chavez,paula.aguilar.chavez2@correo.com,,,La Libertad,premium,genero_vacio;fechaNacimiento_vacio
1865,Maria Hernandez Ortiz,maria.hernandez.ortiz3@gmail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1866,Lucia Perez Rojas,lucia.perez.rojas4@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1867,Maria Chavez Martinez,maria.chavez.martinez5@example.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1868,Pedro Castillo Vasquez,pedro.castillo.vasquez6@mail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1869,Jorge Perez Perez,jorge.perez.perez0@mail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
1870,Diego Reyes Rojas,diego.reyes.rojas1@seguro.sv,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1871,Carmen Mendoza Gomez,carmen.mendoza.gomez2@example.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1872,Daniela Gomez Gomez,daniela.gomez.gomez3@seguro.sv,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
1874,Jorge Vasquez Lopez,jorge.vasquez.lopez5@seguro.sv,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1876,Juan Chavez Garcia,juan.chavez.garcia0@example.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1877,Maria Mendoza Santos,maria.mendoza.santos1@example.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1878,Paula Rojas Santos,paula.rojas.santos2@seguro.sv,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
1879,Ricardo Hernandez Rojas,ricardo.hernandez.rojas3@gmail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1880,Fernanda Garcia Ramirez,fernanda.garcia.ramirez4@mail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
1881,Pedro Ortiz Torres,pedro.ortiz.torres5@correo.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
1882,Paula Flores Mendoza,paula.flores.mendoza6@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1883,Lucia Flores Ortiz,lucia.flores.ortiz0@seguro.sv,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
1884,Valeria Castillo Ortiz,valeria.castillo.ortiz1@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1885,Lucia Perez Ortiz,lucia.perez.ortiz2@mail.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
1886,Pedro Chavez Torres,pedro.chavez.torres3@example.com,,,Santa Ana,premium,genero_vacio;fechaNacimiento_vacio
1887,Ana Torres Martinez,ana.torres.martinez4@example.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1888,Karla Hernandez Cruz,karla.hernandez.cruz5@mail.com,,1948-12-11,La Libertad,No especificado,genero_vacio
1889,Ana Perez Reyes,ana.perez.reyes6@seguro.sv,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1890,Ana Morales Torres,ana.morales.torres0@example.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1891,Luis Gomez Chavez,luis.gomez.chavez1@gmail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
1893,Marta Martinez Chavez,marta.martinez.chavez3@seguro.sv,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
1894,Karla Ortiz Martinez,karla.ortiz.martinez4@gmail.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1895,Juan Lopez Morales,juan.lopez.morales5@gmail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
1896,Jose Lopez Flores,jose.lopez.flores6@mail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
1897,Carlos Garcia Garcia,carlos.garcia.garcia0@gmail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1900,Jorge Rojas Ortiz,jorge.rojas.ortiz3@seguro.sv,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1901,Ricardo Mendoza Flores,ricardo.mendoza.flores4@correo.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1902,Jorge Vasquez Cruz,jorge.vasquez.cruz5@seguro.sv,Femenino,,San Miguel,premium,fechaNacimiento_vacio
1903,Carmen Vasquez Lopez,carmen.vasquez.lopez6@seguro.sv,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1904,Carlos Hernandez Chavez,carlos.hernandez.chavez0@gmail.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1905,Diego Castillo Reyes,diego.castillo.reyes1@mail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1906,Diego Lopez Ortiz,diego.lopez.ortiz2@gmail.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1907,Maria Morales Morales,maria.morales.morales3@correo.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
1909,Jorge Santos Rojas,jorge.santos.rojas5@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1910,Luis Chavez Vasquez,luis.chavez.vasquez6@mail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1911,Luis Lopez Chavez,luis.lopez.chavez0@example.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1912,Sofia Rojas Gomez,sofia.rojas.gomez1@gmail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
1913,Jose Mendoza Santos,jose.mendoza.santos2@example.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1914,Daniela Rojas Ramirez,daniela.rojas.ramirez3@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1916,Diego Aguilar Ortiz,diego.aguilar.ortiz5@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1917,Luis Mendoza Santos,luis.mendoza.santos6@gmail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
1918,Daniela Perez Gomez,daniela.perez.gomez0@correo.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1919,Karla Castillo Ortiz,karla.castillo.ortiz1@correo.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1920,Valeria Flores Aguilar,valeria.flores.aguilar2@correo.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1921,Jorge Torres Ramirez,jorge.torres.ramirez3@correo.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1922,Juan Flores Perez,juan.flores.perez4@correo.com,,,San Miguel,vip,genero_vacio;fechaNacimiento_vacio
1923,Diego Vasquez Ramirez,diego.vasquez.ramirez5@correo.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1924,Andres Flores Morales,andres.flores.morales6@gmail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1925,Lucia Santos Hernandez,lucia.santos.hernandez0@correo.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
1926,Andres Garcia Aguilar,andres.garcia.aguilar1@gmail.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1927,Jose Lopez Flores,jose.lopez.flores2@gmail.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1928,Carmen Perez Santos,carmen.perez.santos3@correo.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1929,Juan Vasquez Morales,juan.vasquez.morales4@seguro.sv,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
1930,Lucia Perez Garcia,lucia.perez.garcia5@seguro.sv,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1931,Carlos Flores Castillo,carlos.flores.castillo6@seguro.sv,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1932,Diego Santos Rojas,diego.santos.rojas0@seguro.sv,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1933,Lucia Perez Rojas,lucia.perez.rojas1@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1934,Fernanda Reyes Flores,fernanda.reyes.flores2@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1935,Karla Hernandez Torres,karla.hernandez.torres3@correo.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1936,Valeria Cruz Ramirez,valeria.cruz.ramirez4@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1937,Juan Vasquez Ortiz,juan.vasquez.ortiz5@example.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
1938,Pedro Mendoza Aguilar,pedro.mendoza.aguilar6@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1939,Ricardo Reyes Chavez,ricardo.reyes.chavez0@example.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1940,Andres Vasquez Santos,andres.vasquez.santos1@example.com,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
1941,Maria Rojas Ramirez,maria.rojas.ramirez2@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1942,Ana Santos Reyes,ana.santos.reyes3@example.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1943,Karla Perez Reyes,karla.perez.reyes4@gmail.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1944,Jose Cruz Lopez,jose.cruz.lopez5@example.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
1945,Valeria Gomez Morales,valeria.gomez.morales6@example.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1946,Diego Gomez Rojas,diego.gomez.rojas0@example.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1948,Pedro Gomez Perez,pedro.gomez.perez2@gmail.com,,,Sonsonate,regular,genero_vacio;fechaNacimiento_vacio
1949,Carmen Ramirez Vasquez,carmen.ramirez.vasquez3@correo.com,,1999-01-10,La Libertad,regular,genero_vacio
1950,Ricardo Martinez Hernandez,ricardo.martinez.hernandez4@correo.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1951,Luis Cruz Chavez,luis.cruz.chavez5@gmail.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1952,Sofia Chavez Lopez,sofia.chavez.lopez6@mail.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1953,Fernanda Garcia Lopez,fernanda.garcia.lopez0@gmail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1954,Ricardo Gomez Perez,ricardo.gomez.perez1@example.com,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
1955,Karla Castillo Cruz,karla.castillo.cruz2@mail.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
1956,Carmen Martinez Ramirez,carmen.martinez.ramirez3@gmail.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1957,Carmen Lopez Torres,carmen.lopez.torres4@seguro.sv,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
1959,Karla Gomez Lopez,karla.gomez.lopez6@seguro.sv,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1960,Andres Rojas Garcia,andres.rojas.garcia0@mail.com,,,San Salvador,No especificado,genero_vacio;fechaNacimiento_vacio
1962,Juan Hernandez Lopez,juan.hernandez.lopez2@seguro.sv,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1964,Sofia Reyes Chavez,sofia.reyes.chavez4@correo.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1965,Daniela Lopez Hernandez,daniela.lopez.hernandez5@example.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1966,Carmen Gomez Vasquez,carmen.gomez.vasquez6@correo.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1967,Lucia Cruz Aguilar,lucia.cruz.aguilar0@mail.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1969,Marta Perez Lopez,marta.perez.lopez2@seguro.sv,Femenino,,San Salvador,regular,fechaNacimiento_vacio
1970,Lucia Cruz Santos,lucia.cruz.santos3@example.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
1971,Juan Vasquez Reyes,juan.vasquez.reyes4@correo.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1972,Valeria Garcia Garcia,valeria.garcia.garcia5@example.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1973,Maria Santos Morales,maria.santos.morales6@gmail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
1974,Carmen Martinez Aguilar,carmen.martinez.aguilar0@example.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1975,Karla Aguilar Hernandez,karla.aguilar.hernandez1@mail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1976,Diego Rojas Torres,diego.rojas.torres2@gmail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1977,Daniela Aguilar Ramirez,daniela.aguilar.ramirez3@seguro.sv,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
1981,Jose Perez Martinez,jose.perez.martinez0@mail.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
1982,Valeria Castillo Santos,valeria.castillo.santos1@example.com,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
1983,Andres Ortiz Chavez,andres.ortiz.chavez2@gmail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1984,Jorge Chavez Santos,jorge.chavez.santos3@mail.com,,,La Libertad,pyme,genero_vacio;fechaNacimiento_vacio
1985,Juan Flores Reyes,juan.flores.reyes4@correo.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1986,Juan Santos Morales,juan.santos.morales5@gmail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1987,Jorge Vasquez Perez,jorge.vasquez.perez6@correo.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1988,Paula Lopez Gomez,paula.lopez.gomez0@correo.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
1990,Marta Torres Morales,marta.torres.morales2@seguro.sv,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1993,Jorge Flores Rojas,jorge.flores.rojas5@gmail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1995,Valeria Hernandez Cruz,valeria.hernandez.cruz0@mail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1996,Jose Aguilar Martinez,jose.aguilar.martinez1@gmail.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
1997,Marta Aguilar Santos,marta.aguilar.santos2@correo.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
1999,Ana Perez Vasquez,ana.perez.vasquez4@mail.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
2000,Daniela Torres Morales,daniela.torres.morales5@example.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
2003,Carlos Gomez Ramirez,carlos.gomez.ramirez1@correo.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
2004,Carlos Gomez Flores,carlos.gomez.flores2@mail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
2006,Valeria Morales Santos,valeria.morales.santos4@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
2007,Paula Flores Ramirez,paula.flores.ramirez5@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2008,Juan Gomez Gomez,juan.gomez.gomez6@example.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
2009,Marta Gomez Ramirez,marta.gomez.ramirez0@correo.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
2010,Luis Reyes Morales,luis.reyes.morales1@correo.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
2011,Sofia Flores Rojas,sofia.flores.rojas2@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
2012,Paula Rojas Perez,paula.rojas.perez3@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
2014,Carmen Cruz Lopez,carmen.cruz.lopez5@correo.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
2015,Maria Santos Lopez,maria.santos.lopez6@correo.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
2016,Juan Chavez Rojas,juan.chavez.rojas0@gmail.com,,,La Libertad,regular,genero_vacio;fechaNacimiento_vacio
2017,Valeria Rojas Hernandez,valeria.rojas.hernandez1@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2018,Fernanda Cruz Ortiz,fernanda.cruz.ortiz2@seguro.sv,Masculino,,San Miguel,vip,fechaNacimiento_vacio
2019,Carmen Perez Reyes,carmen.perez.reyes3@gmail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2020,Valeria Mendoza Perez,valeria.mendoza.perez4@correo.com,,1962-03-12,San Salvador,vip,genero_vacio
2021,Luis Garcia Garcia,luis.garcia.garcia5@seguro.sv,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
2022,Andres Torres Martinez,andres.torres.martinez6@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
2023,Diego Torres Perez,diego.torres.perez0@gmail.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
2024,Marta Hernandez Aguilar,marta.hernandez.aguilar1@correo.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
2025,Fernanda Chavez Gomez,fernanda.chavez.gomez2@example.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
2026,Lucia Reyes Flores,lucia.reyes.flores3@seguro.sv,Masculino,,San Salvador,premium,fechaNacimiento_vacio
2028,Karla Santos Reyes,karla.santos.reyes5@mail.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
2029,Daniela Vasquez Garcia,daniela.vasquez.garcia6@example.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
2030,Carmen Morales Rojas,carmen.morales.rojas0@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2031,Carmen Chavez Aguilar,carmen.chavez.aguilar1@correo.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
2032,Andres Garcia Morales,andres.garcia.morales2@correo.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
2033,Carmen Perez Santos,carmen.perez.santos3@example.com,,,San Salvador,No especificado,genero_vacio;fechaNacimiento_vacio
2034,Marta Reyes Santos,marta.reyes.santos4@correo.com,,,La Libertad,No especificado,genero_vacio;fechaNacimiento_vacio
2035,Carlos Gomez Martinez,carlos.gomez.martinez5@example.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
2037,Jorge Ortiz Cruz,jorge.ortiz.cruz0@mail.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
